Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,5605.0,97422.56563305097,0.49736723545698197,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5610.0,58224.42517255458,0.30160877914859374,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5615.0,21165.765856722166,0.10919485307928231,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5620.0,120208.9975821465,0.6204389873207549,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5625.0,125844.98588333989,0.6292171973636774,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5630.0,42124.45399557742,0.2176927791515773,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5635.0,77394.70352554818,0.39542220276020146,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5640.0,20262.602395719252,0.10411512097092193,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5645.0,54405.78639642807,0.2789649529621416,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5650.0,2546425.4692362454,24.01903264819107,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5655.0,28652.431495979752,0.14722093868058245,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5660.0,79155.64947045925,0.4053810394797742,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5665.0,38226.4500817513,0.19588329928643433,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5670.0,26858.374609613136,0.13683109494887252,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5675.0,110747.75290207696,0.5680348809344367,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
XAU,5680.0,292508.60123896186,1.4979975326530002,0.0,0.0,0.0,0.0,0.0,0.0,4456.538688095049,4317.461311904951,4526.077376190099,4247.922623809901,DEC26,AUG26,2026-08-14,2026-11-23,4387.0,4042.597390275503,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,AUG26,SEP26=PUT_CALL_PARITY;AUG26=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY;FEB28=SERIES_FORWARD_CLUSTER;AUG27=SERIES_FORWARD_CLUSTER,SEP26=4387.1;AUG26=4387;OCT26=4387;NOV26=4419;DEC26=4419.9;JAN27=4456.2;OCT27=4908.4;JUN27=4520.8;FEB27=4457.35;DEC27=4641.5;APR27=4487.7;MAR27=4488.9;MAY27=4518.5;DEC28=5414;JAN28=5670.4;FEB28=3880.4;AUG27=4839.3,DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-08-19,6,39,0.0,NONE,5665,5320,0,0,344,NONE,MMG,OK,NONE,NONE,2026-08-10
