Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
SPX,7480.0,-34436488.65386399,57.31621170755137,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7485.0,-4683830.989994582,7.753676772825353,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7490.0,-60616738.71431666,100.81498538582319,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7495.0,-5495972.515931684,9.098106770269116,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7500.0,-1930227963.1625876,4113.389146801466,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7505.0,-8007225.63955215,13.25526894304932,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7510.0,-50576084.43821499,84.49336854020284,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7515.0,-5155646.621098928,8.534726709888503,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7520.0,-72590997.05340964,120.8636655564421,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7525.0,-364479932.0553354,631.0635189734046,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7530.0,-64330016.210878454,107.96080760064925,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7535.0,-21209556.43645691,35.11058478723516,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7540.0,-52740342.100077696,88.46869760542512,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7545.0,-13016546.076454137,21.54776532095368,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
SPX,7550.0,-1506383256.3777325,2963.526570601504,0.0,0.0,0.0,0.0,0.0,0.0,7820.305499505341,7724.194500494659,7868.360999010681,7676.139000989319,SEP26,SEP26,2026-09-04,2026-09-18,7772.25,7755.20681338158,FOUND,DEGRADED,SPOT_MONTH_FALLBACK;UNKNOWN_SERIES;ESTIMATED_EXPIRY_ALIAS,2026-08-02.2,PUT_CALL_PARITY,SEP26,SEP26=PUT_CALL_PARITY;JAN27=PUT_CALL_PARITY;OCT26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;JUL27=PUT_CALL_PARITY;DEC29=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;SEP27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;MAR28=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;SEP28=PUT_CALL_PARITY;DEC30=PUT_CALL_PARITY;JUN28=PUT_CALL_PARITY,SEP26=7772.25;JAN27=7858.75;OCT26=7789;DEC26=7854.25;NOV26=7787.375;FEB27=7858.875;MAR27=7923.75;MAY27=7944.5;APR27=7940.5;JUL27=8023.5;DEC29=8687.625;AUG27=8036.25;SEP27=8068.75;JUN27=7995.25;MAR28=8188.75;DEC27=8093.375;DEC28=8375.75;SEP28=2415.4;DEC30=9144;JUN28=8276.5,SEP28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-18,9,989,0.0,NONE,11333,10867,465,0,0,RTM,MDW;MMW;MRW;MTW,OK,NONE,NONE,2026-09-03
