Currency,Strike,Total_GEX,Total_Abs_Gamma,Daily_Call_Settle,Daily_Call_OI,Daily_Put_Settle,Daily_Put_OI,Global_Call_OI,Global_Put_OI,R68_High,R68_Low,R95_High,R95_Low,Global_Month,Daily_Month,Daily_Expiry,Global_Expiry,Futures_Spot,Gamma_Flip,Gamma_Flip_Status,Quality_Status,Quality_Reasons,Series_Catalog_Version,Spot_Source,Spot_Reference_Month,Spot_Month_Sources,Spot_Observed_Values,Spot_Fallback_Details,IV_Source,IV_Expiry,IV_DTE,IV_Input_Rows,IV_Reference_Strike,IV_Fallback_Reason,Input_Rows,Used_Rows,Excluded_Unknown_Rows,Excluded_Unresolved_Expiry_Rows,Excluded_Expired_Rows,Unknown_Option_Types,Estimated_Expiry_Types,Anomaly_Status,Anomaly_Codes,Anomaly_Details,Anomaly_Baseline_Date
XAU,4465.0,833071.8807410904,70.0817618213298,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4470.0,10117555.460674966,110.76148352716237,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4475.0,46829.095203651115,362.9686355169281,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4480.0,15774101.480556864,148.11048046647798,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4485.0,-9702798.033057025,103.05464763149273,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4490.0,8742483.387303615,83.07525438012648,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4495.0,9909542.191665022,90.28740198364515,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4500.0,277948698.7753253,2731.239876120129,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4505.0,6185423.608827027,56.690428459865714,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4510.0,89113051.94350296,542.6149959466245,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4515.0,9510948.185343996,124.75596664325856,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4520.0,5846661.464816466,65.38402490125613,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4525.0,22524148.243126985,288.5845171175248,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
XAU,4530.0,-3047099.1452728272,58.1081086385666,0.0,0.0,0.0,0.0,0.0,0.0,4431.510601944213,4275.089398055788,4509.721203888426,4196.878796111574,DEC26,SEP26,2026-09-18,2026-11-23,4353.3,4218.021774840134,FOUND,DEGRADED,SPOT_MONTH_FALLBACK,2026-08-02.2,PUT_CALL_PARITY,SEP26,OCT26=PUT_CALL_PARITY;NOV26=PUT_CALL_PARITY;SEP26=PUT_CALL_PARITY;DEC26=PUT_CALL_PARITY;FEB28=PUT_CALL_PARITY;OCT27=SERIES_FORWARD_CLUSTER;JAN27=PUT_CALL_PARITY;JUN27=PUT_CALL_PARITY;FEB27=PUT_CALL_PARITY;MAR27=PUT_CALL_PARITY;APR27=PUT_CALL_PARITY;MAY27=PUT_CALL_PARITY;DEC27=PUT_CALL_PARITY;JUL27=SERIES_FORWARD_CLUSTER;SEP27=PUT_CALL_PARITY;AUG27=PUT_CALL_PARITY;DEC28=PUT_CALL_PARITY;JAN28=PUT_CALL_PARITY,OCT26=4353.4;NOV26=4387.8;SEP26=4353.3;DEC26=4388.1;FEB28=4640.8;OCT27=5120.5;JAN27=4424.65;JUN27=4497.5;FEB27=4425.6;MAR27=4460.2;APR27=4460.9;MAY27=4497.05;DEC27=4624.5;JUL27=5062.1;SEP27=5409.3;AUG27=5377.75;DEC28=5572.4;JAN28=5690.2,SEP27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;AUG27=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;DEC28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER;JAN28=GLOBAL_REFERENCE_OUTLIER_SERIES_FORWARD_CLUSTER,WEIGHTED_ATM,2026-09-24,5,795,0.0,NONE,5869,5417,0,0,452,NONE,NONE,OK,NONE,NONE,2026-09-16
